"OSLIC","DSLIC","VOL"
"3350","4860",4.082
"3350","7960",2.345
"3350","4971",2.187
"3350","2980",5.819
"3351","8010",2.503
"3351","8810",1.451
"3351","5370",2.398
"3351","4872",1.977
"3351","9701",1.504
"3351","9731",2.188
"3351","9850",1.714
"3351","2971",1.503
"3351","4517",2.45
"3351","4395",1.767
"3351","6510",1.766
"3351","6650",1.451
"3351","8080",1.451
"3351","4754",1.82
"3352","5991",1.451
"3352","4243",1.556
"3352","9491",3.029
"3352","8472",1.556
"3352","2980",2.188
"3352","7730",2.135
"3352","4224",1.609
"3352","5571",1.609
"3352","3090",2.24
"3352","5590",2.135
"3352","3920",2.714
"3352","7170",1.556
"3352","9221",2.24
"3352","5621",1.556
"3355","7190",1.714
"3355","3100",1.766
"3355","7801",1.556
"3355","9710",1.503
"3355","5942",1.451
"3355","1501",1.977
"3355","5990",1.609
"3355","4860",2.188
"3355","9591",1.767
"3355","4047",1.767
"3355","1251",1.714
"3355","3326",11.029
"3355","5450",1.714
"3355","4850",2.24
"3357","3052",2.766
"3357","9444",1.82
"3357","1490",2.345
"3357","6140",1.872
"3357","4400",1.872
"3357","4675",2.714
"3357","9351",1.819
"3357","4660",2.871
"3357","5740",1.608
"3357","9390",2.608
"3357","7161",1.609
"3357","8470",1.556
"3357","3631",3.398
"3357","1401",2.03
"3357","6370",1.977
"3363","4243",3.346
"3363","8600",3.398
"3363","4423",8.135
"3363","3291",71.925
"3363","7460",2.556
"3363","9610",2.082
"3363","3870",3.082
"3363","9731",3.872
"3363","3204",66.924
"3363","7960",5.398
"3363","4960",4.609
"3363","7800",7.556
"3363","1340",5.187
"3363","9960",2.241
"3380","4022",3.925
"3380","5870",2.082
"3380","2911",7.977
"3380","2394",6.767
"3380","7052",4.188
"3380","2950",18.345
"3380","4351",2.766
"3380","7560",6.03
"3380","3160",11.872
"3380","7191",1.504
"3380","3650",12.556
"3380","9670",1.714
"3380","7020",8.398
"3380","3190",11.135
"3380","2980",9.082
"3385","8201",1.609
"3385","7040",1.924
"3385","8293",1.503
"3385","4601",1.766
"3385","3850",1.767
"3385","6670",1.503
"3385","8342",1.451
"3385","6900",1.451
"3385","4570",1.556
"3385","4460",1.661
"3385","9500",1.504
"3385","4860",2.293
"3385","8030",1.556
"3390","9223",1.556
"3390","2580",3.977
"3390","5390",3.03
"3390","7450",1.924
"3390","9003",1.871
"3390","9590",2.029
"3390","4750",2.661
"3390","1440",3.819
"3390","7670",3.504
"3390","3352",44.187
"3390","8321",1.451
"3390","3660",3.714
"3390","5490",8.292
"3390","8641",1.714
"3390","8940",1.504
"3394","5390",2.346
"3394","2855",2.661
"3394","7850",1.977
"3394","3326",33.661
"3394","1480",1.977
"3394","6100",1.767
"3394","1340",2.082
"3394","7801",1.661
"3394","6330",1.556
"3394","9851",1.714
"3394","3172",2.45
"3394","9590",1.766
"3394","4930",1.714
"3394","4754",1.872
"3491","9593",1.556
"3491","8030",1.714
"3491","3251",4.293
"3491","5431",1.503
"3491","7880",1.503
"3491","2911",1.714
"3491","3940",1.767
"3491","2650",1.819
"3491","2430",1.556
"3491","8430",1.661
"3491","3550",1.871
"3491","8711",1.977
"3491","7031",2.345
"3500","9913",1.503
"3500","7821",1.977
"3500","5470",3.819
"3500","3562",4.608
"3500","5530",1.503
"3500","2941",1.977
"3500","4985",1.503
"3500","9860",1.766
"3500","3390",3.925
"3500","6881",1.924
"3500","4535",2.556
"3500","5640",1.503
"3500","9670",1.451
"3500","7884",1.451
"3540","3326",3.503
"3540","7590",2.556
"3540","4390",2.082
"3540","7884",1.609
"3540","5990",1.714
"3540","9591",5.503
"3540","3251",9.503
"3540","3831",1.661
"3540","9931",1.451
"3540","1630",1.766
"3540","7401",1.503
"3540","2963",1.82
"3540","6770",1.451
"3550","4790",2.187
"3550","4850",3.872
"3550","3020",1.503
"3550","5940",1.609
"3550","3150",4.556
"3550","9221",1.609
"3550","8821",1.556
"3550","8070",1.451
"3550","4110",2.03
"3550","3050",2.714
"3550","3620",4.398
"3550","7240",1.714
"3550","8102",2.872
"3560","6561",3.293
"3560","6182",2.345
"3560","7045",5.925
"3560","2570",6.293
"3560","4351",3.135
"3560","7171",1.451
"3560","7600",2.609
"3560","2260",5.872
"3560","9851",2.135
"3560","8105",1.503
"3560","9593",1.925
"3560","3357",6.504
"3560","4850",3.345
"3560","8770",1.451
"3560","2240",6.134
"3561","4860",3.661
"3561","5730",1.714
"3561","3560",9.187
"3561","1630",2.029
"3561","5860",1.556
"3561","8040",1.556
"3561","5770",1.82
"3561","3910",1.924
"3561","6470",2.503
"3561","6760",1.767
"3561","2790",1.767
"3561","7523",6.345
"3561","4636",2.03
"3561","7900",1.714
"3562","5622",1.451
"3562","7492",2.03
"3562","7180",2.24
"3562","4230",6.029
"3562","6880",1.503
"3562","3590",15.871
"3562","5720",1.504
"3562","7120",2.135
"3562","5110",2.503
"3562","4030",2.029
"3562","1050",1.925
"3562","4150",1.556
"3562","9532",1.556
"3562","4901",2.082
"3570","6750",1.977
"3570","5130",3.924
"3570","8240",1.924
"3570","4560",6.714
"3570","3270",1.556
"3570","7880",2.714
"3570","8531",4.767
"3570","6245",3.977
"3570","9750",3.871
"3570","7340",2.871
"3570","4830",13.398
"3570","9531",2.662
"3570","4993",1.819
"3570","9823",4.083
"3570","8030",5.03
"3571","2941",7.03
"3571","9132",3.503
"3571","9551",1.451
"3571","5730",2.083
"3571","9231",3.503
"3571","4110",3.556
"3571","2121",3.609
"3571","8590",1.661
"3571","9320",3.766
"3571","5641",2.504
"3571","3385",5.925
"3571","7263",2.03
"3571","4750",2.556
"3571","9340",5.977
"3571","3355",3.188
"3590","3070",25.24
"3590","9590",1.662
"3590","3762",5.503
"3590","6280",7.398
"3590","3190",4.609
"3590","3012",4.082
"3590","2711",2.661
"3590","5980",2.082
"3590","8631",1.503
"3590","8471",1.451
"3590","6380",12.188
"3590","2810",6.082
"3590","5220",1.503
"3620","9571",1.556
"3620","3920",4.24
"3620","3340",3.346
"3620","8361",1.451
"3620","7821",2.766
"3620","7120",2.609
"3620","4460",1.819
"3620","4305",3.082
"3620","6290",2.293
"3620","7440",1.872
"3620","3022",20.082
"3620","9452",2.24
"3620","5240",3.871
"3620","9680",2.451
"3630","4170",1.977
"3630","3940",10.819
"3630","8523",1.924
"3630","4581",2.451
"3630","3801",2.082
"3630","7231",1.661
"3630","3680",37.345
"3630","9390",2.556
"3630","1400",2.398
"3630","5430",3.503
"3630","1251",2.134
"3630","4806",3.082
"3630","4460",2.293
"3630","1340",4.135
"3630","7045",4.24
"3631","8521",1.662
"3631","4423",1.503
"3631","3052",1.714
"3631","8161",1.766
"3631","3303",1.503
"3631","2990",1.451
"3631","2451",2.187
"3631","9530",1.556
"3631","7241",1.503
"3631","2864",1.451
"3640","4405",1.556
"3640","5490",2.451
"3640","2751",2.187
"3640","6100",1.503
"3640","8057",1.766
"3640","3306",2.082
"3640","4730",2.345
"3640","9930",1.451
"3640","5700",1.609
"3640","9132",1.451
"3640","5380",1.872
"3640","7270",18.608
"3650","6561",2.24
"3650","5661",1.556
"3650","3820",2.977
"3650","3260",4.503
"3650","8201",1.767
"3650","3380",10.767
"3650","5070",2.24
"3650","8771",1.609
"3650","8451",1.451
"3650","3840",2.346
"3650","3571",4.45
"3650","7760",2.871
"3650","4850",1.872
"3650","3394",7.451
"3650","3911",5.029
"3660","5630",4.872
"3660","4030",2.24
"3660","6570",2.398
"3660","4720",2.713
"3660","3970",10.24
"3660","9340",2.03
"3660","7401",2.082
"3660","8830",1.662
"3660","2890",2.503
"3660","2861",2.188
"3660","3251",47.872
"3660","9352",1.451
"3660","8440",3.135
"3660","6870",2.924
"3680","8750",1.556
"3680","5610",1.451
"3680","7976",2.503
"3680","2160",2.609
"3680","9490",1.767
"3680","4243",1.977
"3680","7760",1.924
"3680","3270",1.451
"3680","2971",2.187
"3680","9741",1.504
"3680","6170",3.503
"3680","4342",1.766
"3680","4170",1.714
"3680","2951",3.503
"3690","2960",1.608
"3690","3920",1.925
"3690","3291",1.609
"3690","2711",1.451
"3690","7350",1.503
"3690","3831",1.451
"3701","5260",2.083
"3701","3550",4.872
"3701","7750",2.03
"3701","3352",3.082
"3701","8121",1.556
"3701","3920",6.398
"3701","7123",1.767
"3701","6931",1.503
"3701","4370",2.451
"3701","6350",1.661
"3701","2632",2.977
"3701","7821",4.345
"3701","7250",2.135
"3701","4651",4.661
"3701","8057",2.503
"3702","3701",18.503
"3702","4601",1.819
"3702","2394",1.872
"3702","8113",1.451
"3702","7580",2.135
"3702","1030",2.872
"3702","3801",3.24
"3702","6751",1.714
"3702","1481",1.609
"3702","3930",2.082
"3702","5010",1.609
"3702","8930",1.451
"3702","3190",3.45
"3702","6193",2.609
"3702","7801",2.187
"3704","6051",2.24
"3704","8200",2.24
"3704","7570",2.345
"3704","1530",1.819
"3704","3250",3.45
"3704","5971",1.819
"3704","7882",1.609
"3704","9742",1.451
"3704","3650",1.977
"3704","3270",1.451
"3704","5471",1.556
"3704","3363",2.608
"3704","9882",1.451
"3704","8560",1.924
"3710","5540",5.713
"3710","1380",1.924
"3710","5471",2.398
"3710","5260",2.661
"3710","6830",1.609
"3710","1360",2.766
"3710","3540",6.451
"3710","4501",2.082
"3710","3731",4.555
"3710","2451",2.504
"3710","5920",1.503
"3710","1251",2.398
"3710","5300",4.556
"3710","7031",2.24
"3710","2870",8.451
"3711","3250",3.609
"3711","5220",2.188
"3711","5140",1.766
"3711","8110",1.451
"3711","1610",1.82
"3711","6760",1.977
"3711","9391",2.819
"3711","6530",2.083
"3711","6560",2.187
"3711","4047",2.082
"3711","9500",1.608
"3711","5601",1.609
"3711","3352",2.082
"3711","4872",2.135
"3730","9701",1.662
"3730","5534",2.082
"3730","3172",4.24
"3730","4902",1.714
"3730","7440",1.451
"3730","9750",1.767
"3730","3831",1.924
"3730","8230",1.451
"3730","2440",3.451
"3730","4920",1.714
"3730","3550",1.82
"3730","6290",1.767
"3730","5971",1.871
"3731","5390",1.924
"3731","5600",1.977
"3731","3390",4.293
"3731","4440",2.767
"3731","7045",2.345
"3731","4992",1.609
"3731","3680",5.872
"3731","8771",1.451
"3731","7752",2.766
"3731","5140",1.766
"3731","2832",2.977
"3731","1400",1.819
"3731","8550",1.451
"3731","3351",1.819
"3762","3830",4.819
"3762","7670",2.977
"3762","7230",1.609
"3762","6890",1.608
"3762","7351",1.451
"3762","8102",2.083
"3762","2834",3.556
"3762","4405",2.346
"3762","5670",2.398
"3762","5701",2.03
"3762","5620",1.819
"3762","8332",1.503
"3762","4961",2.767
"3762","6882",1.609
"3762","7821",2.188
"3780","1700",1.819
"3780","4972",1.503
"3780","3202",4.503
"3780","5440",3.24
"3780","2363",5.766
"3780","1260",1.556
"3780","4720",2.293
"3780","4890",2.188
"3780","9822",2.767
"3780","1631",1.661
"3780","2850",1.819
"3780","3070",6.662
"3780","4992",1.503
"3780","3820",2.029
"3782","9410",1.504
"3782","5430",1.556
"3782","6670",1.662
"3782","7976",2.662
"3782","3940",1.872
"3782","8161",1.503
"3782","2160",1.767
"3782","7040",2.451
"3782","4695",1.503
"3782","6450",1.504
"3782","8940",1.451
"3782","7180",1.661
"3783","8471",1.451
"3783","5260",2.345
"3783","7230",1.451
"3783","5670",1.819
"3783","8270",1.609
"3783","1250",1.609
"3783","3022",3.872
"3783","1480",1.609
"3783","5920",1.451
"3783","3241",1.503
"3783","8641",1.661
"3783","1471",1.662
"3783","7900",1.451
"3783","4517",2.135
"3800","3701",1.767
"3800","9750",1.872
"3800","4400",1.503
"3800","7976",1.556
"3800","6340",1.714
"3800","3090",1.767
"3800","9530",2.451
"3800","5110",1.609
"3800","2874",1.556
"3800","3881",2.03
"3800","4901",1.766
"3800","4961",1.451
"3801","9931",1.451
"3801","6870",1.714
"3801","4770",2.871
"3801","4580",1.503
"3801","9930",1.503
"3801","9960",1.872
"3801","6011",1.451
"3801","2811",3.398
"3801","7801",1.766
"3801","4810",3.977
"3801","1731",2.661
"3801","3261",2.135
"3801","4636",2.135
"3820","5200",3.451
"3820","3920",7.872
"3820","7690",2.608
"3820","6043",3.661
"3820","2971",1.872
"3820","7560",5.188
"3820","7260",2.082
"3820","9954",1.609
"3820","3306",10.294
"3820","5640",2.187
"3820","9551",1.503
"3820","7540",3.135
"3820","4584",2.398
"3820","7884",1.714
"3820","6770",2.082
"3830","3330",3.556
"3830","6090",14.03
"3830","9601",1.714
"3830","9390",2.029
"3830","9711",1.451
"3830","6670",1.924
"3830","5200",4.135
"3830","6650",2.819
"3830","3782",3.609
"3830","6330",1.556
"3830","9882",1.608
"3830","4030",2.187
"3830","2560",1.872
"3830","5000",2.609
"3830","3363",4.609
"3831","6561",1.556
"3831","8040",1.451
"3831","9520",1.556
"3831","5770",1.714
"3831","3970",2.03
"3831","3780",2.03
"3831","7140",1.504
"3831","4806",1.451
"3831","3704",2.661
"3831","8270",1.451
"3831","8750",1.451
"3831","5040",1.924
"3831","3861",2.819
"3840","2950",1.714
"3840","7652",1.451
"3840","2814",1.608
"3840","2951",1.556
"3840","9556",1.872
"3840","2363",4.187
"3840","6601",1.451
"3840","4342",1.451
"3840","3881",2.029
"3840","4920",1.451
"3841","4460",2.819
"3841","6560",3.503
"3841","2470",1.608
"3841","3861",3.451
"3841","1600",3.293
"3841","6850",2.714
"3841","8560",2.188
"3841","3680",4.029
"3841","7790",2.556
"3841","4400",1.872
"3841","8821",1.714
"3841","5210",1.872
"3841","5740",1.451
"3841","2560",1.766
"3850","7240",3.03
"3850","9960",1.714
"3850","2840",4.661
"3850","7280",1.977
"3850","4370",4.188
"3850","4535",3.398
"3850","4440",6.188
"3850","3500",2.608
"3850","8046",2.03
"3850","8057",2.03
"3850","9132",2.977
"3850","4920",2.977
"3850","7590",2.872
"3850","3690",1.766
"3850","8050",3.767
"3854","4566",2.504
"3854","2782",8.819
"3854","3711",4.556
"3854","4650",2.398
"3854","3343",4.609
"3854","3560",3.977
"3854","9821",2.135
"3854","4810",3.608
"3854","1770",5.872
"3854","3357",3.555
"3854","5530",1.451
"3854","1401",1.451
"3854","7200",1.767
"3854","1340",3.766
"3860","5300",1.924
"3860","8010",1.925
"3860","3151",1.556
"3860","9701",1.451
"3860","5301",1.451
"3860","9680",1.924
"3860","8240",1.451
"3860","8523",1.766
"3860","2790",1.556
"3860","9860",1.451
"3860","3090",3.924
"3860","7290",1.82
"3861","3203",2.135
"3861","5380",2.24
"3861","4580",2.029
"3861","1401",1.661
"3861","4960",1.609
"3861","4560",3.24
"3861","9860",1.556
"3861","3704",1.977
"3861","5990",1.451
"3861","2394",1.609
"3861","4370",2.188
"3861","3025",1.556
"3861","9351",1.451
"3861","6530",1.662
"3870","7730",1.609
"3870","2650",1.451
"3870","2911",1.503
"3870","7190",2.135
"3870","2811",1.556
"3870","6780",1.451
"3870","2980",1.451
"3870","3340",1.662
"3870","3900",3.451
"3880","7340",2.714
"3880","4780",3.187
"3880","8560",1.819
"3880","7080",3.451
"3880","8780",1.451
"3880","9300",3.398
"3880","5590",2.925
"3880","8800",2.346
"3880","2450",4.398
"3880","7502",3.135
"3880","6360",4.082
"3880","3260",4.713
"3880","3070",4.977
"3880","2780",4.293
"3880","5490",4.819
"3881","6051",1.977
"3881","5370",2.135
"3881","4022",3.872
"3881","9350",1.714
"3881","2874",1.872
"3881","8270",1.556
"3881","9540",2.135
"3881","7976",2.503
"3881","2790",2.346
"3881","3251",2.135
"3881","2830",3.03
"3881","5610",1.503
"3881","7901",1.872
"3881","6193",1.819
"3890","3783",1.503
"3890","1350",1.451
"3890","4305",1.556
"3890","7940",1.871
"3890","5651",1.503
"3890","7180",1.504
"3890","7580",1.556
"3890","2980",1.451
"3890","4310",1.609
"3890","9822",1.662
"3900","3260",1.556
"3900","4805",1.767
"3900","2460",1.609
"3900","5820",1.504
"3900","7670",1.661
"3900","4660",1.504
"3900","3801",1.556
"3900","2832",1.556
"3900","8095",1.714
"3900","3970",5.029
"3910","4535",1.503
"3910","2770",1.503
"3910","6270",1.451
"3910","5942",1.609
"3910","7860",1.767
"3910","7123",2.714
"3910","8070",1.503
"3910","8050",1.451
"3910","7590",1.451
"3911","9911",1.451
"3911","1090",1.451
"3911","2971",1.714
"3911","3251",1.767
"3911","3910",2.977
"3911","4110",1.661
"3911","6400",1.451
"3911","3060",2.083
"3911","8600",1.503
"3920","7570",3.819
"3920","3561",3.24
"3920","5591",1.609
"3920","5590",1.925
"3920","7770",3.082
"3920","4575",1.766
"3920","9851",1.503
"3920","3012",2.346
"3920","7161",3.872
"3920","4860",3.083
"3920","9350",1.925
"3920","3782",1.872
"3920","3640",3.398
"3920","4022",2.766
"3930","7030",4.451
"3930","4660",1.714
"3930","4985",1.661
"3930","4740",3.345
"3930","8751",1.766
"3930","6380",2.398
"3930","8822",2.082
"3930","9930",2.504
"3930","2440",3.872
"3930","5021",2.082
"3930","1340",1.451
"3930","5250",1.767
"3930","1260",1.556
"3930","7270",4.24
"3940","4885",1.977
"3940","8830",1.556
"3940","5651",1.556
"3940","2874",1.608
"3940","3025",1.872
"3940","3731",2.766
"3940","5660",1.609
"3940","3343",2.503
"3940","3045",1.766
"3940","4370",1.819
"3940","2810",4.24
"3940","4517",3.661
"3940","6300",1.819
"3940","9531",1.451
"3941","7753",2.135
"3941","9221",1.556
"3941","8590",1.819
"3941","1770",2.03
"3941","7052",1.925
"3941","1470",1.872
"3941","2560",1.451
"3941","3783",2.293
"3941","3880",5.398
"3941","8740",1.608
"3941","3704",2.03
"3941","4451",2.188
"3941","9320",3.135
"3941","8105",1.451
"3941","3900",3.24
"3950","7052",3.977
"3950","7050",13.609
"3950","9391",1.451
"3950","5880",1.609
"3950","3704",1.925
"3950","3176",3.24
"3950","2430",1.608
"3950","9540",1.556
"3950","6182",2.451
"3950","3711",2.766
"3950","2632",1.451
"3950","1480",1.556
"3950","7210",1.661
"3951","2950",1.451
"3951","6126",1.451
"3951","8161",1.451
"3951","3140",1.819
"3951","7200",1.556
"3951","7860",1.608
"3951","7580",1.451
"3951","3251",2.661
"3951","6220",1.556
"3961","1720",1.609
"3961","3343",1.556
"3961","6135",1.451
"3961","3160",1.609
"3961","2941",1.451
"3961","4440",1.503
"3961","5021",1.504
"3961","8472",1.503
"3961","4805",1.925
"3970","4200",3.872
"3970","2811",2.029
"3970","9223",1.451
"3970","7600",2.03
"3970","3850",2.24
"3970","6252",1.662
"3970","5471",1.662
"3970","1340",1.451
"3970","7191",1.819
"3970","1430",1.662
"3970","9310",1.451
"3970","3160",2.924
"3970","8590",1.451
"4004","4675",4.714
"4004","2394",3.03
"4004","9234",2.24
"4004","4501",5.977
"4004","1050",7.556
"4004","1600",4.24
"4004","4047",3.293
"4004","6350",1.977
"4004","1501",5.451
"4004","7780",4.924
"4004","7190",2.398
"4004","6230",2.451
"4004","4806",5.609
"4022","5940",3.345
"4022","4400",4.819
"4022","7805",4.45
"4022","7120",5.556
"4022","6043",13.608
"4022","8551",2.819
"4022","9340",5.188
"4022","2770",9.292
"4022","3070",13.082
"4022","2891",3.03
"4022","2811",10.871
"4022","7882",1.977
"4022","9682",3.503
"4022","4822",7.083
"4022","9531",2.767
"4030","8470",1.556
"4030","1680",2.24
"4030","5621",1.451
"4030","7290",1.661
"4030","9930",2.398
"4030","3861",1.451
"4030","9966",1.451
"4030","6043",1.714
"4030","9352",1.504
"4030","8802",1.451
"4030","5930",1.503
"4030","1400",1.556
"4030","7882",1.451
"4030","6670",1.661
"4030","4250",2.767
"4047","4901",5.293
"4047","2810",2.661
"4047","3290",2.345
"4047","9850",1.609
"4047","6530",1.714
"4047","5840",1.503
"4047","3355",2.188
"4047","5140",1.661
"4047","1490",1.714
"4047","5771",1.661
"4047","2790",1.872
"4047","7140",2.977
"4047","5040",1.819
"4047","7805",1.609
"4096","8821",1.714
"4096","9320",1.872
"4096","6570",1.608
"4096","6860",1.503
"4096","6100",1.556
"4096","1401",1.609
"4096","7940",1.977
"4096","7580",1.504
"4096","7050",1.661
"4096","9744",1.451
"4096","2832",1.977
"4101","5990",2.451
"4101","7250",1.977
"4101","2861",2.451
"4101","9532",1.872
"4101","6011",3.924
"4101","3045",2.872
"4101","3202",6.609
"4101","6280",3.819
"4101","7901",1.503
"4101","5140",2.555
"4101","7270",12.609
"4101","5771",1.714
"4101","4993",2.03
"4101","7652",4.187
"4101","3631",1.714
"4105","1400",1.661
"4105","2950",1.609
"4105","3340",1.556
"4105","2911",1.451
"4105","2781",1.714
"4105","8130",1.451
"4105","1255",1.504
"4105","6540",1.609
"4105","2840",1.609
"4105","7230",1.451
"4105","3330",1.766
"4105","5651",1.451
"4110","3190",1.503
"4110","3560",1.503
"4110","7800",1.661
"4110","4400",1.662
"4110","8010",1.556
"4110","4750",1.556
"4110","6182",1.871
"4110","5750",1.451
"4110","4305",12.924
"4110","3351",1.503
"4110","5300",1.503
"4150","4330",1.504
"4150","4866",1.503
"4150","3920",1.451
"4150","7120",1.82
"4150","4101",2.714
"4150","4200",1.609
"4150","6660",1.714
"4150","2781",1.556
"4160","2834",1.556
"4160","7180",1.451
"4160","3900",1.451
"4160","6043",1.556
"4160","4517",2.609
"4160","4310",1.609
"4160","5460",1.503
"4170","4550",1.661
"4170","4105",2.398
"4170","1630",1.451
"4170","3340",1.451
"4170","6510",2.398
"4170","2960",1.662
"4170","7120",1.556
"4170","3630",1.504
"4200","4740",6.819
"4200","6370",14.451
"4200","7191",1.451
"4200","3150",3.082
"4200","8821",1.767
"4200","9132",2.608
"4200","5880",2.029
"4200","5255",2.187
"4200","8771",1.556
"4200","9352",1.451
"4200","8601",1.503
"4200","7031",3.398
"4200","2240",3.767
"4200","6182",4.662
"4200","1700",1.714
"4210","2850",6.924
"4210","2851",10.082
"4210","8822",4.925
"4210","5660",2.661
"4210","7020",11.608
"4210","9532",3.819
"4210","3711",41.503
"4210","7860",9.24
"4210","3352",11.082
"4210","6252",6.924
"4210","4250",19.819
"4210","8770",1.661
"4210","7852",5.187
"4210","6200",14.872
"4210","3782",20.661
"4224","4922",2.293
"4224","3240",8.714
"4224","7280",1.977
"4224","2632",1.714
"4224","2780",2.24
"4224","3890",1.977
"4224","5530",1.977
"4224","3251",2.45
"4224","7590",2.556
"4224","8830",1.504
"4224","6220",4.346
"4224","4535",7.609
"4224","4675",1.977
"4230","2600",3.292
"4230","8050",5.819
"4230","7123",1.766
"4230","8521",2.767
"4230","3052",2.661
"4230","6650",2.924
"4230","6170",7.03
"4230","4675",3.555
"4230","6561",2.187
"4230","4566",2.977
"4230","8461",1.503
"4230","2711",2.924
"4230","2910",1.925
"4230","4866",2.24
"4230","5870",2.872
"4243","1720",2.714
"4243","6560",3.083
"4243","1471",2.872
"4243","3950",2.819
"4243","7350",1.714
"4243","4930",3.135
"4243","8270",2.03
"4243","3900",1.819
"4243","4330",2.504
"4243","4200",12.555
"4243","4487",2.135
"4243","9571",2.398
"4243","4902",7.977
"4243","2430",3.451
"4243","5580",9.714
"4250","4517",2.714
"4250","4460",1.451
"4250","4096",11.976
"4250","7340",1.661
"4250","4715",3.662
"4250","7770",2.135
"4250","3620",1.556
"4250","3296",1.609
"4250","5490",2.03
"4250","7690",1.451
"4271","7250",1.608
"4271","8980",1.451
"4271","9223",1.662
"4271","4022",3.661
"4271","8941",1.451
"4271","7750",1.661
"4271","3940",2.135
"4271","6090",1.977
"4271","4737",1.661
"4271","8601",1.451
"4271","7821",1.871
"4271","3160",1.609
"4271","9682",1.451
"4271","9310",1.609
"4305","5110",2.661
"4305","2430",2.714
"4305","4977",2.924
"4305","3230",2.555
"4305","6781",1.925
"4305","6051",4.082
"4305","8601",1.556
"4305","7690",1.872
"4305","6135",1.977
"4305","7130",2.03
"4305","9684",1.609
"4305","3560",2.082
"4305","3631",1.556
"4305","1631",2.977
"4310","6270",2.24
"4310","1490",1.556
"4310","2600",6.345
"4310","5591",2.241
"4310","2810",1.872
"4310","5130",1.977
"4310","4601",1.82
"4310","3900",1.504
"4310","3343",1.977
"4310","6500",1.714
"4310","8780",1.556
"4310","5504",1.451
"4310","3570",2.082
"4310","1820",1.977
"4330","6290",1.662
"4330","9410",1.451
"4330","6011",2.187
"4330","4390",8.345
"4330","5354",7.714
"4330","6930",1.556
"4330","3491",2.03
"4330","8440",1.556
"4330","6650",1.925
"4330","7030",1.767
"4330","4902",7.766
"4330","4806",7.293
"4330","3012",2.187
"4330","4105",3.871
"4342","6051",2.398
"4342","4210",3.082
"4342","3861",1.714
"4342","5592",1.451
"4342","5440",2.293
"4342","5110",4.346
"4342","7360",1.451
"4342","3020",1.714
"4342","1380",1.661
"4342","3701",1.819
"4342","2440",2.767
"4342","9250",1.924
"4342","3854",1.977
"4351","9860",1.714
"4351","6781",1.871
"4351","2600",2.293
"4351","4535",16.187
"4351","9821",1.819
"4351","1630",1.872
"4351","9741",1.556
"4351","7976",3.03
"4351","9556",3.871
"4351","4737",5.293
"4351","3660",5.398
"4351","5571",2.661
"4351","9350",2.24
"4351","4170",1.872
"4351","8740",1.662
"4370","2990",1.661
"4370","2971",2.135
"4370","2600",23.398
"4370","8822",1.924
"4370","3012",2.451
"4370","2834",2.556
"4370","7161",1.451
"4370","1481",1.819
"4370","8321",1.451
"4370","7570",4.977
"4370","5130",1.819
"4370","7031",1.714
"4370","9730",2.135
"4370","5870",3.819
"4390","3333",1.767
"4390","9391",1.451
"4390","5301",1.977
"4390","6671",1.714
"4390","2941",1.924
"4390","4581",1.661
"4390","7523",2.346
"4390","7976",1.819
"4390","3830",2.083
"4390","3861",1.451
"4390","3840",1.504
"4390","2240",2.556
"4395","5240",1.819
"4395","2891",1.451
"4395","3363",2.083
"4395","3241",1.504
"4395","4566",2.871
"4395","4342",2.082
"4395","7020",2.24
"4395","3860",1.451
"4395","2620",2.029
"4395","8810",1.451
"4395","5110",1.556
"4400","8362",1.609
"4400","3540",1.819
"4400","4636",3.398
"4400","4440",8.819
"4400","4096",1.556
"4400","3890",1.503
"4400","9250",1.766
"4400","9610",1.451
"4400","4651",4.556
"4400","3040",1.451
"4400","4160",1.819
"4400","3941",1.504
"4405","8050",12.82
"4405","9730",10.819
"4405","9223",3.029
"4405","1632",6.398
"4405","6200",20.714
"4405","9931",2.871
"4405","5980",6.872
"4405","5080",3.503
"4405","8800",5.872
"4405","9222",1.714
"4405","3970",4.977
"4405","2961",12.503
"4405","3151",6.345
"4405","5670",4.029
"4405","9390",6.977
"4423","5760",1.503
"4423","1600",22.188
"4423","6330",1.451
"4423","3900",1.661
"4423","8140",1.503
"4423","7882",1.556
"4423","5140",4.608
"4423","3260",3.345
"4423","4930",2.029
"4423","5414",1.609
"4423","8822",1.661
"4423","8523",1.82
"4423","8941",1.661
"4423","1410",3.608
"4423","2632",7.029
"4440","2451",4.767
"4440","2797",1.767
"4440","3550",2.03
"4440","2560",2.346
"4440","3910",1.662
"4440","8471",1.714
"4440","1630",13.45
"4440","2620",3.451
"4440","7430",2.819
"4440","3561",2.714
"4440","3631",2.082
"4440","6510",5.082
"4440","1090",6.398
"4440","3780",6.398
"4440","2801",5.503
"4451","6051",4.503
"4451","3010",2.135
"4451","9751",1.767
"4451","6500",1.977
"4451","7805",1.977
"4451","2782",2.714
"4451","9491",2.767
"4451","1280",2.819
"4451","5592",3.24
"4451","7670",2.451
"4451","6460",1.661
"4451","5610",1.556
"4451","5490",6.187
"4451","9821",2.503
"4451","6360",1.977
"4460","7130",2.187
"4460","8641",1.714
"4460","8400",1.662
"4460","1251",2.661
"4460","7670",3.662
"4460","1280",3.767
"4460","6871",1.766
"4460","3326",2.398
"4460","3333",3.661
"4460","9876",3.556
"4460","9711",1.451
"4460","3850",3.083
"4460","3090",3.029
"4460","6660",2.556
"4460","5850",2.504
"4487","5430",2.609
